"TIME","CH1","CH2","CH3"
4.076e-03,1.48,2.9,-2.4
4.078e-03,1.44,3.1,-2.32
4.080e-03,1.48,3.1,-2.36
4.082e-03,1.38,2.9,-2.44
4.084e-03,1.44,3.1,-2.36
4.086e-03,1.44,2.9,-2.4
4.088e-03,1.48,3,-2.4
4.090e-03,1.44,3,-2.44
4.092e-03,1.46,3,-2.4
4.094e-03,1.46,2.9,-2.28
4.096e-03,1.46,3,-2.36
4.098e-03,1.44,3,-2.32
4.100e-03,1.46,2.9,-2.4
4.102e-03,1.44,2.9,-2.4
4.104e-03,1.46,3,-2.44
4.106e-03,1.46,2.9,-2.48
4.108e-03,1.48,3.1,-2.4
4.110e-03,1.5,2.9,-2.44
4.112e-03,1.46,3,-2.36
4.114e-03,1.46,2.9,-2.44
4.116e-03,1.44,3,-2.4
4.118e-03,1.4,2.7,-2.4
4.120e-03,1.48,3.1,-2.4
4.122e-03,1.4,3.1,-2.28
4.124e-03,1.46,2.9,-2.48
4.126e-03,1.42,3,-2.36
4.128e-03,1.42,3.1,-2.44
4.130e-03,1.52,2.9,-2.44
4.132e-03,1.5,3,-2.28
4.134e-03,1.44,3.1,-2.52
4.136e-03,1.46,2.9,-2.44
4.138e-03,1.48,3,-2.52
4.140e-03,1.44,2.8,-2.4
4.142e-03,1.44,2.9,-2.36
4.144e-03,1.44,3,-2.44
4.146e-03,1.44,3,-2.4
4.148e-03,1.48,3.1,-2.36
4.150e-03,1.46,3,-2.4
4.152e-03,1.46,3,-2.32
4.154e-03,1.52,3,-2.52
4.156e-03,1.48,2.9,-2.36
4.158e-03,1.46,2.9,-2.4
4.160e-03,1.46,3.1,-2.36
4.162e-03,1.46,3.1,-2.4
4.164e-03,1.54,2.9,-2.44
4.166e-03,1.48,3,-2.4
4.168e-03,1.48,3,-2.44
4.170e-03,1.52,2.9,-2.44
4.172e-03,1.46,3,-2.24
4.174e-03,1.48,3,-2.44
4.176e-03,1.48,3.1,-2.44
4.178e-03,1.48,3,-2.44
4.180e-03,1.48,2.9,-2.44
4.182e-03,1.46,3,-2.36
4.184e-03,1.56,3.2,-2.52
4.186e-03,1.46,3.1,-2.56
4.188e-03,1.48,2.9,-2.4
4.190e-03,1.44,2.9,-2.44
4.192e-03,1.5,3.1,-2.4
4.194e-03,1.52,3,-2.44
4.196e-03,1.54,3,-2.44
4.198e-03,1.56,2.8,-2.44
4.200e-03,1.52,3.1,-2.44
4.202e-03,1.48,3,-2.48
4.204e-03,1.5,3.1,-2.4
4.206e-03,1.56,2.8,-2.44
4.208e-03,1.52,3.3,-2.4
4.210e-03,1.48,3,-2.52
4.212e-03,1.56,3.1,-2.44
4.214e-03,1.56,3.1,-2.4
4.216e-03,1.46,2.8,-2.56
4.218e-03,1.54,2.8,-2.52
4.220e-03,1.52,2.8,-2.48
4.222e-03,1.46,2.9,-2.36
4.224e-03,1.5,3,-2.52
4.226e-03,1.4,3.1,-2.44
4.228e-03,1.5,2.9,-2.44
4.230e-03,1.58,2.9,-2.48
4.232e-03,1.54,3.2,-2.56
4.234e-03,1.56,3,-2.4
4.236e-03,1.56,2.9,-2.44
4.238e-03,1.54,2.9,-2.4
4.240e-03,1.48,3.2,-2.44
4.242e-03,1.56,3,-2.56
4.244e-03,1.56,2.9,-2.4
4.246e-03,1.5,3.1,-2.44
4.248e-03,1.52,3.1,-2.48
4.250e-03,1.54,3.2,-2.48
4.252e-03,1.52,3,-2.56
4.254e-03,1.5,3.1,-2.52
4.256e-03,1.54,2.9,-2.44
4.258e-03,1.58,3.1,-2.4
4.260e-03,1.52,3,-2.44
4.262e-03,1.56,3.2,-2.48
4.264e-03,1.48,2.9,-2.56
4.266e-03,1.56,3,-2.52
4.268e-03,1.46,3.1,-2.48
4.270e-03,1.56,3,-2.52
4.272e-03,1.46,3.1,-2.56
4.274e-03,1.5,3.1,-2.56
4.276e-03,1.5,3.1,-2.52
4.278e-03,1.48,3.1,-2.36
4.280e-03,1.62,2.8,-2.56
4.282e-03,1.46,3.4,-2.52
4.284e-03,1.48,3.1,-2.52
4.286e-03,1.58,2.8,-2.44
4.288e-03,1.58,3,-2.6
4.290e-03,1.56,3.1,-2.52
4.292e-03,1.52,3.1,-2.56
4.294e-03,1.6,3.3,-2.6
4.296e-03,1.46,3.1,-2.4
4.298e-03,1.5,3,-2.56
4.300e-03,1.56,2.8,-2.56
4.302e-03,1.56,3.1,-2.56
4.304e-03,1.58,3,-2.52
4.306e-03,1.56,3,-2.6
4.308e-03,1.46,3.1,-2.56
4.310e-03,1.56,3.1,-2.52
4.312e-03,1.58,3.1,-2.6
4.314e-03,1.58,3.2,-2.56
4.316e-03,1.56,3.2,-2.56
4.318e-03,1.64,3,-2.52
4.320e-03,1.6,3.1,-2.64
4.322e-03,1.6,3,-2.48
4.324e-03,1.5,3,-2.48
4.326e-03,1.56,3,-2.6
4.328e-03,1.54,2.9,-2.6
4.330e-03,1.56,3,-2.56
4.332e-03,1.56,2.9,-2.6
4.334e-03,1.58,3.1,-2.44
4.336e-03,1.58,3.3,-2.48
4.338e-03,1.56,3.1,-2.6
4.340e-03,1.56,3.1,-2.64
4.342e-03,1.58,3.1,-2.56
4.344e-03,1.56,3.1,-2.52
4.346e-03,1.56,3,-2.56
4.348e-03,1.56,3,-2.52
4.350e-03,1.56,3.1,-2.56
4.352e-03,1.56,3,-2.56
4.354e-03,1.52,3,-2.56
4.356e-03,1.54,3.1,-2.52
4.358e-03,1.58,3.2,-2.52
4.360e-03,1.48,3.1,-2.56
4.362e-03,1.58,3,-2.56
4.364e-03,1.58,3,-2.52
4.366e-03,1.56,3.1,-2.52
4.368e-03,1.58,3,-2.52
4.370e-03,1.54,3.1,-2.52
4.372e-03,1.62,3.1,-2.6
4.374e-03,1.58,3.1,-2.56
4.376e-03,1.56,3,-2.52
4.378e-03,1.56,3,-2.56
4.380e-03,1.56,3.1,-2.56
4.382e-03,1.62,3.2,-2.64
4.384e-03,1.56,3,-2.52
4.386e-03,1.6,3.2,-2.6
4.388e-03,1.52,3.1,-2.64
4.390e-03,1.6,3.1,-2.6
4.392e-03,1.6,3.1,-2.56
4.394e-03,1.54,3,-2.56
4.396e-03,1.6,3,-2.6
4.398e-03,1.64,3,-2.56
4.400e-03,1.62,3.1,-2.6
4.402e-03,1.58,3.3,-2.48
4.404e-03,1.56,2.9,-2.64
4.406e-03,1.56,3.2,-2.56
4.408e-03,1.58,3.2,-2.6
4.410e-03,1.62,3.1,-2.52
4.412e-03,1.64,3.1,-2.64
4.414e-03,1.62,3,-2.6
4.416e-03,1.62,3,-2.6
4.418e-03,1.58,3.1,-2.6
4.420e-03,1.58,2.9,-2.68
4.422e-03,1.58,3.1,-2.56
4.424e-03,1.56,3.1,-2.56
4.426e-03,1.56,3,-2.6
4.428e-03,1.58,3.1,-2.6
4.430e-03,1.58,3.3,-2.64
4.432e-03,1.62,3.1,-2.6
4.434e-03,1.58,3.2,-2.56
4.436e-03,1.6,3.1,-2.64
4.438e-03,1.66,3.2,-2.56
4.440e-03,1.54,3.1,-2.64
4.442e-03,1.6,3.1,-2.64
4.444e-03,1.62,3,-2.56
4.446e-03,1.62,3.2,-2.6
4.448e-03,1.6,3.1,-2.64
4.450e-03,1.58,3,-2.56
4.452e-03,1.68,2.8,-2.6
4.454e-03,1.68,3,-2.56
4.456e-03,1.54,3.1,-2.64
4.458e-03,1.58,3.1,-2.6
4.460e-03,1.6,3,-2.68
4.462e-03,1.66,2.8,-2.56
4.464e-03,1.6,3.1,-2.68
4.466e-03,1.64,3.1,-2.64
4.468e-03,1.62,3.2,-2.48
4.470e-03,1.64,3,-2.6
4.472e-03,1.6,3.2,-2.6
4.474e-03,1.58,3,-2.68
4.476e-03,1.6,3.1,-2.76
4.478e-03,1.6,3.1,-2.68
4.480e-03,1.56,3.2,-2.6
4.482e-03,1.58,3.1,-2.6
4.484e-03,1.62,3,-2.68
4.486e-03,1.62,3.1,-2.64
4.488e-03,1.62,3.1,-2.72
4.490e-03,1.62,3.1,-2.64
4.492e-03,1.62,3,-2.64
4.494e-03,1.68,3.2,-2.72
4.496e-03,1.62,3.2,-2.56
4.498e-03,1.58,3,-2.6
4.500e-03,1.62,3.1,-2.56
4.502e-03,1.62,3.2,-2.6
4.504e-03,1.66,3.1,-2.56
4.506e-03,1.64,3.1,-2.6
4.508e-03,1.58,3.1,-2.64
4.510e-03,1.62,3.2,-2.68
4.512e-03,1.64,3.2,-2.64
4.514e-03,1.58,3,-2.76
4.516e-03,1.68,3.2,-2.64
4.518e-03,1.64,3.2,-2.72
4.520e-03,1.62,3.2,-2.72
4.522e-03,1.66,3.1,-2.64
4.524e-03,1.66,3.1,-2.68
4.526e-03,1.58,3,-2.64
4.528e-03,1.58,3.1,-2.64
4.530e-03,1.66,3.1,-2.72
4.532e-03,1.58,3.1,-2.72
4.534e-03,1.7,3,-2.72
4.536e-03,1.7,3.1,-2.64
4.538e-03,1.68,3.1,-2.64
4.540e-03,1.68,3.1,-2.68
4.542e-03,1.58,3.1,-2.68
4.544e-03,1.6,3.1,-2.6
4.546e-03,1.6,3.1,-2.68
4.548e-03,1.6,3.1,-2.68
4.550e-03,1.66,3.1,-2.72
4.552e-03,1.64,3.2,-2.64
4.554e-03,1.56,3.2,-2.72
4.556e-03,1.6,3.2,-2.64
4.558e-03,1.6,3.1,-2.68
4.560e-03,1.62,3,-2.76
4.562e-03,1.68,3.1,-2.6
4.564e-03,1.62,3.2,-2.76
4.566e-03,1.7,3.2,-2.68
4.568e-03,1.64,3.2,-2.72
4.570e-03,1.66,3.2,-2.64
4.572e-03,1.6,3.1,-2.72
4.574e-03,1.64,3,-2.76
4.576e-03,1.68,3.1,-2.68
4.578e-03,1.66,3.2,-2.68
4.580e-03,1.64,3.2,-2.64
4.582e-03,1.62,3.1,-2.76
4.584e-03,1.62,3.2,-2.68
4.586e-03,1.68,3,-2.72
4.588e-03,1.66,2.8,-2.68
4.590e-03,1.64,3.2,-2.72
4.592e-03,1.68,3,-2.76
4.594e-03,1.64,3.2,-2.68
4.596e-03,1.68,3.2,-2.76
4.598e-03,1.64,3,-2.72
4.600e-03,1.72,3.1,-2.68
4.602e-03,1.62,3.1,-2.64
4.604e-03,1.68,3.2,-2.76
4.606e-03,1.68,3.1,-2.68
4.608e-03,1.68,3,-2.72
4.610e-03,1.68,3.1,-2.68
4.612e-03,1.64,3.1,-2.72
4.614e-03,1.64,3,-2.84
4.616e-03,1.64,3,-2.72
4.618e-03,1.72,3,-2.72
4.620e-03,1.66,3.2,-2.72
4.622e-03,1.64,3.1,-2.64
4.624e-03,1.68,3,-2.76
4.626e-03,1.64,3.1,-2.84
4.628e-03,1.7,3.1,-2.64
4.630e-03,1.74,3.2,-2.72
4.632e-03,1.68,3,-2.64
4.634e-03,1.64,3,-2.72
4.636e-03,1.72,3.2,-2.68
4.638e-03,1.66,3.2,-2.68
4.640e-03,1.68,3.3,-2.64
4.642e-03,1.64,3.2,-2.72
4.644e-03,1.7,3.2,-2.72
4.646e-03,1.6,3.4,-2.8
4.648e-03,1.66,3.1,-2.76
4.650e-03,1.66,3.1,-2.72
4.652e-03,1.64,3,-2.8
4.654e-03,1.74,3.1,-2.76
4.656e-03,1.74,3.3,-2.76
4.658e-03,1.64,3.1,-2.72
4.660e-03,1.68,3.2,-2.8
4.662e-03,1.7,3.1,-2.64
4.664e-03,1.72,3.2,-2.84
4.666e-03,1.72,3.2,-2.72
4.668e-03,1.66,3.2,-2.76
4.670e-03,1.76,3.1,-2.72
4.672e-03,1.64,3.1,-2.8
4.674e-03,1.7,3.1,-2.76
4.676e-03,1.72,3.1,-2.8
4.678e-03,1.74,3.1,-2.72
4.680e-03,1.68,3.2,-2.72
4.682e-03,1.74,3.2,-2.72
4.684e-03,1.7,3.4,-2.76
4.686e-03,1.66,3.2,-2.72
4.688e-03,1.7,3.1,-2.64
4.690e-03,1.7,3.1,-2.76
4.692e-03,1.68,3.3,-2.8
4.694e-03,1.76,3,-2.76
4.696e-03,1.72,3.1,-2.8
4.698e-03,1.64,3.1,-2.88
4.700e-03,1.72,3.3,-2.8
4.702e-03,1.76,3.1,-2.84
4.704e-03,1.72,3.3,-2.84
4.706e-03,1.76,3,-2.8
4.708e-03,1.7,3.2,-2.84
4.710e-03,1.74,3.1,-2.8
4.712e-03,1.7,3.3,-2.88
4.714e-03,1.76,3,-2.72
4.716e-03,1.66,2.7,-2.72
4.718e-03,1.76,3.2,-2.84
4.720e-03,1.74,3.1,-2.8
4.722e-03,1.7,3.2,-2.8
4.724e-03,1.74,3.3,-2.76
4.726e-03,1.64,3.4,-2.84
4.728e-03,1.72,3.1,-2.84
4.730e-03,1.76,3.1,-2.72
4.732e-03,1.68,3.3,-2.76
4.734e-03,1.7,3.1,-2.8
4.736e-03,1.74,3.4,-2.88
4.738e-03,1.76,3.1,-2.8
4.740e-03,1.76,3.1,-2.84
4.742e-03,1.66,3.3,-2.8
4.744e-03,1.66,3.2,-2.8
4.746e-03,1.72,3.4,-2.88
4.748e-03,1.72,3.1,-2.84
4.750e-03,1.68,3.3,-2.84
4.752e-03,1.72,3.1,-2.84
4.754e-03,1.7,3,-2.8
4.756e-03,1.76,3.1,-2.8
4.758e-03,1.7,3.1,-2.8
4.760e-03,1.78,3.1,-2.8
4.762e-03,1.7,3.3,-2.8
4.764e-03,1.7,3.2,-2.8
4.766e-03,1.72,3.1,-2.72
4.768e-03,1.68,3.1,-2.88
4.770e-03,1.78,3.2,-2.76
4.772e-03,1.7,3.1,-2.76
4.774e-03,1.72,3.3,-2.84
4.776e-03,1.74,3.2,-2.72
4.778e-03,1.7,3.1,-2.8
4.780e-03,1.7,3.2,-2.76
4.782e-03,1.78,3.2,-2.8
4.784e-03,1.7,3.2,-2.8
4.786e-03,1.72,3.3,-2.8
4.788e-03,1.8,3.1,-2.88
4.790e-03,1.68,3.3,-2.76
4.792e-03,1.7,3.1,-2.8
4.794e-03,1.76,3.4,-2.92
4.796e-03,1.74,3.1,-2.92
4.798e-03,1.8,3.4,-2.92
4.800e-03,1.72,3.3,-2.88
4.802e-03,1.74,3.2,-2.84
4.804e-03,1.7,3.2,-2.92
4.806e-03,1.78,3.3,-2.8
4.808e-03,1.76,3.1,-2.8
4.810e-03,1.68,3.2,-2.84
4.812e-03,1.76,3.2,-2.92
4.814e-03,1.78,3.2,-2.88
4.816e-03,1.76,3.1,-2.84
4.818e-03,1.76,3.3,-2.8
4.820e-03,1.74,3.5,-2.8
4.822e-03,1.7,3.4,-2.84
4.824e-03,1.7,3.3,-2.8
4.826e-03,1.78,3.3,-2.84
4.828e-03,1.76,3.2,-2.88
4.830e-03,1.76,3.3,-2.8
4.832e-03,1.74,3.4,-2.84
4.834e-03,1.76,3.1,-2.84
4.836e-03,1.78,3.4,-2.88
4.838e-03,1.8,3.3,-2.8
4.840e-03,1.76,3.3,-2.8
4.842e-03,1.72,3.2,-2.88
4.844e-03,1.76,3.2,-2.84
4.846e-03,1.74,3.1,-2.8
4.848e-03,1.78,3.3,-2.92
4.850e-03,1.76,3.3,-2.92
4.852e-03,1.76,3,-2.8
4.854e-03,1.76,3.1,-2.92
4.856e-03,1.78,3.4,-2.76
4.858e-03,1.74,3.1,-2.92
4.860e-03,1.7,3.1,-2.92
4.862e-03,1.72,3.2,-2.92
4.864e-03,1.74,3.2,-2.88
4.866e-03,1.76,3.4,-2.88
4.868e-03,1.78,3.3,-2.8
4.870e-03,1.76,3.3,-2.8
4.872e-03,1.76,3.2,-2.88
4.874e-03,1.74,3.2,-2.84
4.876e-03,1.76,3.3,-2.96
4.878e-03,1.76,3.3,-2.92
4.880e-03,1.76,3.3,-2.76
4.882e-03,1.82,3.3,-2.8
4.884e-03,1.76,3.1,-2.84
4.886e-03,1.8,3.2,-2.84
4.888e-03,1.76,3.4,-2.88
4.890e-03,1.84,3.4,-2.96
4.892e-03,1.7,3.4,-2.84
4.894e-03,1.7,3.3,-2.84
4.896e-03,1.76,3.2,-2.84
4.898e-03,1.78,3.4,-2.92
4.900e-03,1.76,3.1,-2.88
4.902e-03,1.78,3.4,-2.92
4.904e-03,1.74,3.2,-2.84
4.906e-03,1.76,3.3,-2.92
4.908e-03,1.84,3.2,-2.96
4.910e-03,1.74,3,-2.96
4.912e-03,1.8,3.4,-2.96
4.914e-03,1.78,3.3,-2.84
4.916e-03,1.82,3.2,-3.04
4.918e-03,1.76,3.3,-2.96
4.920e-03,1.76,3.3,-2.92
4.922e-03,1.74,3.3,-2.96
4.924e-03,1.84,3.2,-2.72
4.926e-03,1.84,3.1,-2.96
4.928e-03,1.78,3.5,-3
4.930e-03,1.82,3.2,-2.96
4.932e-03,1.78,3.3,-3
4.934e-03,1.76,3.3,-2.96
4.936e-03,1.8,3.3,-3
4.938e-03,1.78,3.2,-2.96
4.940e-03,1.8,3.3,-3
4.942e-03,1.8,3.2,-2.8
4.944e-03,1.76,3.3,-2.96
4.946e-03,1.78,3.2,-2.8
4.948e-03,1.74,3,-2.84
4.950e-03,1.88,3.2,-2.92
4.952e-03,1.76,3.3,-2.84
4.954e-03,1.86,3.5,-2.96
4.956e-03,1.84,3.1,-3.04
4.958e-03,1.78,3.2,-2.92
4.960e-03,1.8,3.2,-3
4.962e-03,1.78,3.3,-3
4.964e-03,1.84,3.4,-3
4.966e-03,1.78,3.2,-2.96
4.968e-03,1.84,3.2,-2.96
4.970e-03,1.8,3.3,-2.88
4.972e-03,1.84,3.4,-2.96
4.974e-03,1.8,3.3,-2.96
4.976e-03,1.8,3.1,-2.92
4.978e-03,1.74,3.3,-2.92
4.980e-03,1.84,3.2,-2.88
4.982e-03,1.8,3.5,-2.96
4.984e-03,1.84,3.2,-3
4.986e-03,1.8,3.1,-2.92
4.988e-03,1.82,3.2,-2.96
4.990e-03,1.84,3.3,-2.92
4.992e-03,1.84,3.3,-3
4.994e-03,1.78,3.1,-3.04
4.996e-03,1.82,3.3,-2.96
4.998e-03,1.84,3.1,-2.96
5.000e-03,1.84,3.3,-2.96
5.002e-03,1.8,3.3,-2.96
5.004e-03,1.8,3.3,-3
5.006e-03,1.78,3.4,-3
5.008e-03,1.84,3.3,-2.96
5.010e-03,1.84,3.2,-3.12
5.012e-03,1.78,3.3,-2.92
5.014e-03,1.8,3.4,-2.84
5.016e-03,1.78,3.4,-3
5.018e-03,1.84,3.3,-3
5.020e-03,1.82,3.3,-3
5.022e-03,1.82,3.4,-2.96
5.024e-03,1.82,3.2,-2.88
5.026e-03,1.86,3.2,-3
5.028e-03,1.8,3.2,-3
5.030e-03,1.78,3.4,-3
5.032e-03,1.86,3.3,-2.96
5.034e-03,1.78,3.4,-3.04
5.036e-03,1.84,3.3,-2.96
5.038e-03,1.84,3.5,-3.04
5.040e-03,1.8,3.4,-3.08
5.042e-03,1.82,3.5,-3.04
5.044e-03,1.84,3.3,-3
5.046e-03,1.86,3.4,-3
5.048e-03,1.86,3.4,-3
5.050e-03,1.84,3.4,-3
5.052e-03,1.78,3.2,-2.96
5.054e-03,1.82,3.3,-3.04
5.056e-03,1.84,3.5,-3
5.058e-03,1.84,3.2,-3
5.060e-03,1.8,3.4,-3.04
5.062e-03,1.9,3.3,-3
5.064e-03,1.78,3.1,-3.08
5.066e-03,1.86,3.4,-3.04
5.068e-03,1.92,3.3,-3.04
5.070e-03,1.86,3.4,-2.92
5.072e-03,1.86,3.4,-3.08
5.074e-03,1.86,3.2,-2.92
5.076e-03,1.76,3.4,-2.92
5.078e-03,1.84,3.4,-3.16
5.080e-03,1.8,3.3,-3.04
5.082e-03,1.78,3.5,-3
5.084e-03,1.86,3.2,-2.92
5.086e-03,1.8,3.4,-3.12
5.088e-03,1.88,3.3,-3
5.090e-03,1.92,3.2,-3.04
5.092e-03,1.84,3.3,-2.96
5.094e-03,1.84,3.2,-3.04
5.096e-03,1.82,3.2,-3
5.098e-03,1.84,3.3,-3.04
5.100e-03,1.84,3.3,-3.04
5.102e-03,1.84,3.3,-3.04
5.104e-03,1.84,3.4,-3.04
5.106e-03,1.84,3.5,-3.08
5.108e-03,1.86,3.4,-3.08
5.110e-03,1.78,3.3,-3
5.112e-03,1.88,3.4,-3.08
5.114e-03,1.82,3.2,-3.12
5.116e-03,1.9,3.3,-3
5.118e-03,1.82,3.2,-3.04
5.120e-03,1.82,3.5,-3
5.122e-03,1.82,3.4,-3
5.124e-03,1.88,3.2,-3.12
5.126e-03,1.84,3.1,-3.04
5.128e-03,1.88,3.4,-2.92
5.130e-03,1.86,3.4,-3.04
5.132e-03,1.86,3.7,-3.12
5.134e-03,1.86,3.3,-3.16
5.136e-03,1.88,3.4,-3.08
5.138e-03,1.84,3.4,-3
5.140e-03,1.9,3.5,-3.08
5.142e-03,1.84,3.5,-3.04
5.144e-03,1.84,3.4,-3.04
5.146e-03,1.88,3.4,-3
5.148e-03,1.84,3.4,-3
5.150e-03,1.88,3.3,-3.16
5.152e-03,1.84,3.3,-3.04
5.154e-03,1.78,3.5,-3.16
5.156e-03,1.9,3.4,-3.08
5.158e-03,1.86,3.4,-3.16
5.160e-03,1.8,3.3,-3.08
5.162e-03,1.82,3.4,-3.04
5.164e-03,1.9,3.3,-3
5.166e-03,1.84,3.4,-3.08
5.168e-03,1.86,3.3,-3
5.170e-03,1.86,3.5,-3
5.172e-03,1.86,3.3,-3.16
5.174e-03,1.84,3.5,-3.08
5.176e-03,1.86,3.3,-3
5.178e-03,1.86,3.4,-3.16
5.180e-03,1.84,3.5,-3.08
5.182e-03,1.9,3.7,-3.16
5.184e-03,1.86,3.4,-3
5.186e-03,1.88,3.3,-3.16
5.188e-03,1.92,3.4,-3.08
5.190e-03,1.86,3.3,-3.16
5.192e-03,1.88,3.6,-3.2
5.194e-03,1.84,3.4,-3.12
5.196e-03,1.96,3.4,-3.04
5.198e-03,1.86,3.7,-3.16
5.200e-03,1.86,3.3,-3.08
5.202e-03,1.86,3.4,-3.08
5.204e-03,1.84,3.4,-3.04
5.206e-03,1.88,3.3,-3.16
5.208e-03,1.86,3.4,-3.16
5.210e-03,1.84,3.4,-3.08
5.212e-03,1.82,3.4,-3.2
5.214e-03,1.86,3.3,-3.08
5.216e-03,1.84,3.5,-3.04
5.218e-03,1.88,3.2,-3.08
5.220e-03,1.88,3.5,-3.16
5.222e-03,1.88,3.4,-3.08
5.224e-03,1.9,3.4,-3.12
5.226e-03,1.9,3.5,-3.16
5.228e-03,1.82,3.4,-3.12
5.230e-03,1.9,3.3,-3.16
5.232e-03,1.86,3.5,-3.2
5.234e-03,1.86,3.3,-3.28
5.236e-03,1.88,3.4,-3.2
5.238e-03,1.86,3.5,-3.2
5.240e-03,1.88,3.3,-3.04
5.242e-03,1.9,3.2,-3.04
5.244e-03,1.86,3.5,-3.2
5.246e-03,1.94,3.4,-3.12
5.248e-03,1.88,3.4,-3.16
5.250e-03,1.88,3.4,-3.2
5.252e-03,1.88,3.2,-3.04
5.254e-03,1.86,3.3,-3.04
5.256e-03,1.78,3.4,-3.16
5.258e-03,1.9,3.4,-3.24
5.260e-03,1.9,3.2,-3.16
5.262e-03,1.86,3.4,-3.24
5.264e-03,1.9,3.4,-3.12
5.266e-03,1.86,3.5,-3.16
5.268e-03,1.88,3.5,-3.08
5.270e-03,1.9,3.4,-3.16
5.272e-03,1.88,3.4,-3.16
5.274e-03,1.88,3.2,-3.24
5.276e-03,1.9,3.4,-3.16
5.278e-03,1.88,3.3,-3.04
5.280e-03,1.9,3.4,-3.12
5.282e-03,1.9,3.4,-3.16
5.284e-03,1.84,3.2,-3.2
5.286e-03,1.88,3.4,-3.2
5.288e-03,1.9,3.2,-3.16
5.290e-03,1.88,3.5,-3.04
5.292e-03,1.92,3.4,-3.16
5.294e-03,1.84,3.5,-3.2
5.296e-03,1.86,3.4,-3.16
5.298e-03,1.92,3.2,-3.2
5.300e-03,1.94,3.6,-3.16
5.302e-03,1.96,3.3,-3.24
5.304e-03,1.92,3.4,-3.2
5.306e-03,1.86,3.6,-3.2
5.308e-03,1.88,3.4,-3.16
5.310e-03,1.94,3.3,-3.16
5.312e-03,1.94,3.4,-3.2
5.314e-03,1.9,3.4,-3.24
5.316e-03,1.96,3.7,-3.2
5.318e-03,1.88,3.4,-3.2
5.320e-03,1.86,3.5,-3.16
5.322e-03,1.84,3.4,-3.16
5.324e-03,1.88,3.3,-3.12
5.326e-03,1.94,3.4,-3.2
5.328e-03,1.9,3.4,-3.24
5.330e-03,1.84,3.4,-3.2
5.332e-03,1.88,3.4,-3.16
5.334e-03,1.92,3.5,-3.2
5.336e-03,1.92,3.5,-3.16
5.338e-03,1.86,3.3,-3.24
5.340e-03,1.94,3.4,-3.08
5.342e-03,1.86,3.5,-3.16
5.344e-03,1.92,3.3,-3.2
5.346e-03,1.92,3.5,-3.16
5.348e-03,1.98,3.5,-3.2
5.350e-03,1.94,3.4,-3.2
5.352e-03,1.96,3.4,-3.24
5.354e-03,2.04,3.3,-3.16
5.356e-03,1.96,3.5,-3.28
5.358e-03,1.94,3.5,-3.16
5.360e-03,1.88,3.5,-3.2
5.362e-03,1.98,3.4,-3.16
5.364e-03,1.9,3.3,-3.28
5.366e-03,1.9,3.4,-3.28
5.368e-03,1.92,3.4,-3.16
5.370e-03,1.92,3.5,-3.2
5.372e-03,1.92,3.4,-3.2
5.374e-03,1.9,3.5,-3.24
5.376e-03,1.92,3.5,-3.2
5.378e-03,1.9,3.4,-3.2
5.380e-03,1.92,3.5,-3.2
5.382e-03,1.9,3.5,-3.2
5.384e-03,1.9,3.6,-3.24
5.386e-03,1.88,3.4,-3.2
5.388e-03,1.94,3.4,-3.24
5.390e-03,1.92,3.4,-3.32
5.392e-03,1.92,3.3,-3.2
5.394e-03,1.88,3.6,-3.28
5.396e-03,1.94,3.5,-3.24
5.398e-03,1.96,3.5,-3.24
5.400e-03,1.98,3.6,-3.2
5.402e-03,1.94,3.5,-3.24
5.404e-03,1.92,3.5,-3.24
5.406e-03,2,3.3,-3.4
5.408e-03,1.98,3.5,-3.16
5.410e-03,1.98,3.4,-3.28
5.412e-03,1.96,3.5,-3.24
5.414e-03,1.82,3.3,-3.16
5.416e-03,1.96,3.5,-3.2
5.418e-03,1.92,3.5,-3.36
5.420e-03,1.92,3.5,-3.24
5.422e-03,1.98,3.4,-3.32
5.424e-03,1.92,3.4,-3.32
5.426e-03,1.96,3.5,-3.2
5.428e-03,1.92,3.5,-3.16
5.430e-03,1.94,3.7,-3.24
5.432e-03,1.94,3.6,-3.28
5.434e-03,1.92,3.5,-3.24
5.436e-03,1.94,3.4,-3.24
5.438e-03,1.9,3.5,-3.32
5.440e-03,1.94,3.5,-3.28
5.442e-03,1.96,3.5,-3.32
5.444e-03,2.02,3.4,-3.28
5.446e-03,2,3.3,-3.2
5.448e-03,1.96,3.6,-3.28
5.450e-03,1.92,3.3,-3.4
5.452e-03,1.9,3.3,-3.28
5.454e-03,1.96,3.3,-3.24
5.456e-03,1.96,3.4,-3.2
5.458e-03,1.98,3.7,-3.28
5.460e-03,1.98,3.5,-3.36
5.462e-03,1.98,3.6,-3.16
5.464e-03,2.02,3.6,-3.36
5.466e-03,2.02,3.5,-3.28
5.468e-03,1.94,3.4,-3.28
5.470e-03,1.92,3.5,-3.16
5.472e-03,1.92,3.5,-3.32
5.474e-03,1.94,3.4,-3.28
5.476e-03,1.9,3.6,-3.24
5.478e-03,1.96,3.6,-3.28
5.480e-03,1.96,3.4,-3.36
5.482e-03,2.02,3.5,-3.32
5.484e-03,1.9,3.5,-3.28
5.486e-03,2.02,3.4,-3.24
5.488e-03,1.98,3.5,-3.2
5.490e-03,1.96,3.4,-3.28
5.492e-03,1.94,3.4,-3.28
5.494e-03,1.92,3.5,-3.28
5.496e-03,2.02,3.7,-3.4
5.498e-03,2.02,3.4,-3.32
